,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2024-05-08 19:59:59.999,1715176800000,62447.60000000,62670.00000000,62160.72000000,62510.76000000,836.00013000,1715178599999,52166848.10734400,42656,453.96856000,28331754.07633800,0
2024-05-08 20:29:59.999,1715178600000,62510.76000000,62828.00000000,62410.00000000,62560.01000000,867.94550000,1715180399999,54358306.46349750,46673,392.74713000,24598454.89710790,0
2024-05-08 20:59:59.999,1715180400000,62560.00000000,62604.35000000,61886.86000000,62119.12000000,996.70041000,1715182199999,61960501.14859790,57770,470.50625000,29244797.07020840,0
2024-05-08 21:29:59.999,1715182200000,62119.11000000,62519.99000000,62022.04000000,62273.08000000,680.22031000,1715183999999,42374567.55187750,43784,376.16761000,23437652.86341410,0
2024-05-08 21:59:59.999,1715184000000,62273.07000000,62330.10000000,62000.00000000,62282.04000000,465.85178000,1715185799999,28978899.15710500,36662,232.72677000,14476509.55254150,0
2024-05-08 22:29:59.999,1715185800000,62282.05000000,62444.45000000,62180.90000000,62444.45000000,334.66758000,1715187599999,20857866.00462450,29409,168.05027000,10473983.53961330,0
2024-05-08 22:59:59.999,1715187600000,62444.45000000,62622.00000000,62368.06000000,62531.91000000,422.40704000,1715189399999,26412620.26140120,33059,207.71504000,12988294.65325070,0
2024-05-08 23:29:59.999,1715189400000,62531.90000000,62685.70000000,62425.15000000,62594.18000000,299.23002000,1715191199999,18713635.88237540,26816,148.53576000,9290234.41954360,0
2024-05-08 23:59:59.999,1715191200000,62594.19000000,62760.00000000,62551.00000000,62703.40000000,319.59087000,1715192999999,20027867.05275300,26847,142.75865000,8944898.82281350,0
2024-05-09 00:29:59.999,1715193000000,62703.41000000,62740.00000000,62450.00000000,62515.46000000,285.95900000,1715194799999,17891613.33748240,24305,146.72338000,9179992.44733330,0
2024-05-09 00:59:59.999,1715194800000,62515.46000000,62548.71000000,61949.42000000,62059.57000000,692.74571000,1715196599999,43102935.55587790,45334,288.28781000,17944193.96319810,0
2024-05-09 01:29:59.999,1715196600000,62059.57000000,62418.19000000,62036.94000000,62179.45000000,480.68849000,1715198399999,29922346.88703880,37239,270.89876000,16860238.64899810,0
2024-05-09 01:59:59.999,1715198400000,62179.45000000,62248.84000000,61561.00000000,61747.60000000,1096.37486000,1715200199999,67796153.17148500,61676,498.61752000,30834413.64139340,0
2024-05-09 02:29:59.999,1715200200000,61747.60000000,61755.59000000,61429.62000000,61570.01000000,800.06984000,1715201999999,49270180.12384430,47002,353.70285000,21785892.18165640,0
2024-05-09 02:59:59.999,1715202000000,61570.00000000,61763.37000000,61382.00000000,61650.01000000,650.91860000,1715203799999,40047697.04519760,37422,321.51673000,19784538.29155740,0
2024-05-09 03:29:59.999,1715203800000,61650.00000000,61757.93000000,61407.87000000,61485.94000000,287.53094000,1715205599999,17703800.48895110,22767,139.76532000,8605317.19381370,0
2024-05-09 03:59:59.999,1715205600000,61485.95000000,61568.85000000,61103.26000000,61378.01000000,1039.19713000,1715207399999,63690861.48621540,46563,418.53841000,25654449.88713020,0
2024-05-09 04:29:59.999,1715207400000,61378.00000000,61439.87000000,61165.30000000,61251.01000000,461.29964000,1715209199999,28278506.81476970,22325,198.00898000,12141026.40722030,0
2024-05-09 04:59:59.999,1715209200000,61251.02000000,61256.97000000,60888.00000000,60996.73000000,1045.00296000,1715210999999,63792364.22535700,45565,464.64171000,28363388.79761750,0
2024-05-09 05:29:59.999,1715211000000,60996.73000000,61280.46000000,60956.07000000,61193.03000000,570.22987000,1715212799999,34842454.24657860,29826,293.56502000,17935301.24490790,0
2024-05-09 05:59:59.999,1715212800000,61193.03000000,61388.00000000,61144.33000000,61377.11000000,398.11722000,1715214599999,24386906.15207040,25151,197.52953000,12100406.10257380,0
2024-05-09 06:29:59.999,1715214600000,61377.11000000,61468.14000000,61324.61000000,61400.00000000,271.74828000,1715216399999,16686606.50924240,23307,110.12092000,6762298.26388620,0
2024-05-09 06:59:59.999,1715216400000,61400.01000000,61540.59000000,61380.54000000,61510.43000000,394.69627000,1715218199999,24269278.70859420,22815,218.98442000,13465046.50537240,0
2024-05-09 07:29:59.999,1715218200000,61510.44000000,61567.41000000,61422.74000000,61551.00000000,212.70141000,1715219999999,13077607.56107730,14260,104.77199000,6441955.32219070,0
2024-05-09 07:59:59.999,1715220000000,61550.99000000,61599.00000000,61490.34000000,61599.00000000,206.67772000,1715221799999,12719758.60734050,12812,88.68291000,5457973.10624070,0
2024-05-09 08:29:59.999,1715221800000,61598.99000000,61694.91000000,61500.00000000,61664.64000000,449.38556000,1715223599999,27692312.23731680,21405,189.42026000,11671773.64438870,0
2024-05-09 08:59:59.999,1715223600000,61664.64000000,61806.98000000,61423.24000000,61523.89000000,407.36094000,1715225399999,25093836.21585580,22959,187.09250000,11529139.13165250,0
2024-05-09 09:29:59.999,1715225400000,61523.89000000,61749.99000000,61523.89000000,61680.40000000,380.92989000,1715227199999,23488753.52305370,18035,227.83589000,14048608.31263280,0
2024-05-09 09:59:59.999,1715227200000,61680.40000000,61760.60000000,61519.13000000,61545.13000000,294.49528000,1715228999999,18161568.46361190,19735,127.34101000,7855027.40999100,0
2024-05-09 10:29:59.999,1715229000000,61545.13000000,61600.60000000,61420.00000000,61572.92000000,480.76640000,1715230799999,29581472.53696600,17147,249.15583000,15333758.24259890,0
