,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2024-05-08 16:29:59.999,1715164200000,3007.90000000,3011.40000000,3000.30000000,3004.53000000,3185.41320000,1715165999999,9573516.80739300,10775,1893.66720000,5691236.67573100,0
2024-05-08 16:59:59.999,1715166000000,3004.53000000,3006.20000000,2983.41000000,2984.26000000,4576.46380000,1715167799999,13694340.00115800,16782,1902.98630000,5694734.18147400,0
2024-05-08 17:29:59.999,1715167800000,2984.25000000,3000.60000000,2982.00000000,2990.31000000,3755.87230000,1715169599999,11238471.27121900,13794,2118.60400000,6339210.80313000,0
2024-05-08 17:59:59.999,1715169600000,2990.31000000,3006.96000000,2988.44000000,2997.26000000,4818.82600000,1715171399999,14457134.74506600,16252,2753.14060000,8259592.17783800,0
2024-05-08 18:29:59.999,1715171400000,2997.25000000,3002.84000000,2985.00000000,3002.26000000,4875.29960000,1715173199999,14593614.65986300,17004,2533.53310000,7585089.83017700,0
2024-05-08 18:59:59.999,1715173200000,3002.26000000,3015.21000000,2988.89000000,3007.18000000,8871.17530000,1715174999999,26637112.71972800,25262,4265.29660000,12811007.08078300,0
2024-05-08 19:29:59.999,1715175000000,3007.19000000,3032.42000000,3001.00000000,3027.79000000,9909.75060000,1715176799999,29875313.00194800,30201,5767.46390000,17388131.15115900,0
2024-05-08 19:59:59.999,1715176800000,3027.80000000,3029.00000000,3008.40000000,3020.00000000,7338.34030000,1715178599999,22164713.51263300,23299,3800.07870000,11478786.88530900,0
2024-05-08 20:29:59.999,1715178600000,3020.00000000,3032.50000000,3017.69000000,3020.22000000,8400.30590000,1715180399999,25402109.89780700,21312,3790.89730000,11468539.11872200,0
2024-05-08 20:59:59.999,1715180400000,3020.22000000,3023.08000000,2986.00000000,2994.21000000,10289.73850000,1715182199999,30870763.17701700,29810,4842.45700000,14526885.32420800,0
2024-05-08 21:29:59.999,1715182200000,2994.22000000,3017.49000000,2988.70000000,3006.98000000,5158.21960000,1715183999999,15504987.99194200,19503,2617.02600000,7866931.19115900,0
2024-05-08 21:59:59.999,1715184000000,3006.99000000,3013.04000000,2992.45000000,3007.30000000,4203.02690000,1715185799999,12623932.34934600,17338,2257.04090000,6778544.90870200,0
2024-05-08 22:29:59.999,1715185800000,3007.29000000,3016.16000000,3002.61000000,3016.15000000,3051.06810000,1715187599999,9178438.81690500,11906,1572.25420000,4730314.68745700,0
2024-05-08 22:59:59.999,1715187600000,3016.15000000,3024.11000000,3008.21000000,3011.01000000,4127.61250000,1715189399999,12448156.74920900,14265,2136.02770000,6442794.05696600,0
2024-05-08 23:29:59.999,1715189400000,3011.01000000,3016.00000000,3005.38000000,3011.09000000,2379.12000000,1715191199999,7162206.23538900,9903,1101.43510000,3316048.07679300,0
2024-05-08 23:59:59.999,1715191200000,3011.10000000,3022.16000000,3009.00000000,3017.81000000,2382.25350000,1715192999999,7184861.04720600,9193,1294.43090000,3903382.80231800,0
2024-05-09 00:29:59.999,1715193000000,3017.81000000,3017.82000000,3008.94000000,3009.50000000,1915.79420000,1715194799999,5772605.84635700,8189,799.45880000,2408463.35793300,0
2024-05-09 00:59:59.999,1715194800000,3009.50000000,3015.40000000,2986.58000000,2992.54000000,5010.69060000,1715196599999,15037156.10615100,16154,1862.65740000,5590157.37812000,0
2024-05-09 01:29:59.999,1715196600000,2992.55000000,3007.00000000,2991.05000000,2999.38000000,2945.02300000,1715198399999,8829925.11268900,12701,1538.91390000,4614017.46451600,0
2024-05-09 01:59:59.999,1715198400000,2999.39000000,3004.00000000,2936.48000000,2956.30000000,18840.38670000,1715200199999,55867362.93383400,49776,7991.00330000,23692871.55278900,0
2024-05-09 02:29:59.999,1715200200000,2956.29000000,2956.98000000,2936.75000000,2951.61000000,7133.56830000,1715201999999,21023797.10088200,22738,3739.75450000,11022221.12820000,0
2024-05-09 02:59:59.999,1715202000000,2951.61000000,2982.31000000,2942.74000000,2972.29000000,8712.10400000,1715203799999,25795984.61145700,23525,4995.42960000,14790752.84962100,0
2024-05-09 03:29:59.999,1715203800000,2972.28000000,2980.25000000,2964.01000000,2972.01000000,3664.82190000,1715205599999,10897913.34567000,12229,1744.00080000,5185719.42606900,0
2024-05-09 03:59:59.999,1715205600000,2972.00000000,2974.75000000,2953.92000000,2971.20000000,6268.96370000,1715207399999,18587059.92239000,19631,2791.39170000,8277913.72566100,0
2024-05-09 04:29:59.999,1715207400000,2971.20000000,2974.73000000,2960.05000000,2969.18000000,2990.04310000,1715209199999,8871607.51445600,11117,1518.57150000,4505833.59200400,0
2024-05-09 04:59:59.999,1715209200000,2969.17000000,2976.20000000,2961.73000000,2968.81000000,5143.89980000,1715210999999,15267290.10475600,16401,2638.58890000,7831674.01409200,0
2024-05-09 05:29:59.999,1715211000000,2968.81000000,2977.50000000,2967.20000000,2974.21000000,2818.80350000,1715212799999,8377907.67293800,10877,1698.83730000,5049195.80891900,0
2024-05-09 05:59:59.999,1715212800000,2974.20000000,2980.80000000,2972.20000000,2980.75000000,3091.23020000,1715214599999,9201782.51483400,11012,1738.86970000,5176418.37685400,0
2024-05-09 06:29:59.999,1715214600000,2980.74000000,2990.00000000,2980.49000000,2987.40000000,3334.93270000,1715216399999,9962084.26623100,10873,1936.81300000,5785470.95102300,0
2024-05-09 06:59:59.999,1715216400000,2987.41000000,2996.39000000,2987.20000000,2993.94000000,4246.84130000,1715218199999,12706326.57667600,12087,2275.52810000,6808912.64525500,0
2024-05-09 07:29:59.999,1715218200000,2993.93000000,2999.49000000,2990.47000000,2997.33000000,2902.74380000,1715219999999,8692127.31330200,9381,1451.57540000,4346788.80045000,0
2024-05-09 07:59:59.999,1715220000000,2997.33000000,2999.00000000,2993.00000000,2999.00000000,2159.05160000,1715221799999,6467604.83296000,6963,1192.92290000,3573571.86649100,0
2024-05-09 08:29:59.999,1715221800000,2999.00000000,3005.10000000,2996.50000000,2998.49000000,3199.40360000,1715223599999,9600734.98295200,10157,1491.97430000,4477271.74503000,0
2024-05-09 08:59:59.999,1715223600000,2998.49000000,3003.00000000,2987.98000000,2994.50000000,3430.47240000,1715225399999,10271843.15778800,11639,1841.32080000,5513933.66962100,0
2024-05-09 09:29:59.999,1715225400000,2994.50000000,3001.95000000,2993.23000000,2997.90000000,2443.07120000,1715227199999,7325490.97340500,8383,1514.64760000,4541443.99124700,0
2024-05-09 09:59:59.999,1715227200000,2997.91000000,3004.61000000,2995.65000000,2997.30000000,4716.11020000,1715228999999,14155909.22867600,11488,2320.38750000,6964624.26258400,0
2024-05-09 10:29:59.999,1715229000000,2997.30000000,2998.55000000,2992.69000000,2997.15000000,2369.16760000,1715230799999,7098750.63571700,6946,1298.12930000,3889864.26030800,0
